Dimension = 17449
4978[ms]
1462,1578672494631,137,3342,1578672494631,34,1578672494631,4978,fdf50e1e3dc3e9e3ce9bedd2b41b9fc5f0aab220
1607,1,68,103,0,13,0,1856,90a81b4ebb155c8c07a30f0a0562e7a05fea4294
321,0,59,92,0,12,0,521,5d08413b13252cef928aedae242f3b60310278bc
284,0,58,97,0,12,0,492,964f6b17e9c9bf7b20efb56ac922c29985d9f31d
276,0,62,99,0,11,0,495,fe86f890b07a124afdc0417bb0089677a892d454
283,0,57,104,0,11,0,497,aacbba2607489e7f36f439b99e0bba3d4bfa9f9d
340,0,58,97,0,10,0,555,a81340abaf16006ac78a9b6aecb44d50cb589822
295,0,59,99,0,8,0,506,0c373207fa5092bb0f7cdaef5ac78b8e64614bfd
268,0,57,96,0,8,0,484,27ed9da3834850233d6a793556f06ce9d6834c1b
299,0,57,94,0,8,0,509,ac3850cabd3944c06a07ece83ad44f3dc6ad50c3
330,0,57,109,0,9,0,559,80e80668f47698320bff4fe45ce2ecd2a463d787
251,0,56,109,0,9,0,472,1cf532dc37a5f853e87790087ea357b78b1b6796
276,0,57,97,0,9,0,500,0f9422d5756da2b05814cb24f235fc0fa9f5044b
245,0,57,78,0,9,0,436,23f4e9f0d91ee5845a9edab298c4b4a3c00d5f07
267,0,57,83,0,8,0,466,72f1715e45c8e8418e158fb676b7e491d51ab9e7
326,0,60,153,0,9,0,601,9d4ded7ec6cc38f1576cc34e6f30d24c202a5963
311,0,73,109,0,8,0,566,4beaaff8eabcf709e81004bb5d125c1a7dce885e
439,0,59,133,0,8,0,714,e40d3e28e8ac63f840473f15c8b7a640cd314598
320,0,57,93,0,9,0,537,b770079f2c9177daef571f76fec21059bea7dbca
287,0,58,84,0,9,0,494,b089ba98cc9f638d79895535c6ae6aed25651a03
339,0,61,125,0,9,0,616,c6f02fd67a6a51e127003acf9a6ee14299dfa9a0
313,1,57,95,0,9,0,542,970de3e9c0f4e4b0ac56d1710e3b66f4a0cd06a5
370,0,52,106,0,10,0,609,2d6eb6899319276c0071b922b9458caa909040e1
308,0,57,87,0,8,0,532,6df4ffe639e1a773855d5c8e87f14fb459a2e4e7
