Dimension = 17449
5271[ms]
1732,1578811693143,136,3367,1578811693143,33,1578811693143,5271,fdf50e1e3dc3e9e3ce9bedd2b41b9fc5f0aab220
2408,1,71,132,0,13,0,2691,90a81b4ebb155c8c07a30f0a0562e7a05fea4294
341,3,61,163,0,12,0,618,5d08413b13252cef928aedae242f3b60310278bc
337,0,60,172,0,12,0,620,964f6b17e9c9bf7b20efb56ac922c29985d9f31d
319,0,59,172,0,11,0,606,fe86f890b07a124afdc0417bb0089677a892d454
337,0,62,197,0,11,0,648,aacbba2607489e7f36f439b99e0bba3d4bfa9f9d
409,1,60,234,0,10,0,764,a81340abaf16006ac78a9b6aecb44d50cb589822
343,0,61,164,0,9,0,614,0c373207fa5092bb0f7cdaef5ac78b8e64614bfd
325,0,59,158,0,9,0,594,27ed9da3834850233d6a793556f06ce9d6834c1b
378,0,62,183,0,8,0,673,ac3850cabd3944c06a07ece83ad44f3dc6ad50c3
380,0,58,187,0,8,0,678,80e80668f47698320bff4fe45ce2ecd2a463d787
311,0,58,145,0,9,0,559,1cf532dc37a5f853e87790087ea357b78b1b6796
329,0,58,166,0,8,0,605,0f9422d5756da2b05814cb24f235fc0fa9f5044b
354,0,57,117,0,9,0,571,23f4e9f0d91ee5845a9edab298c4b4a3c00d5f07
319,0,58,138,0,8,0,561,72f1715e45c8e8418e158fb676b7e491d51ab9e7
383,0,59,184,0,9,0,672,9d4ded7ec6cc38f1576cc34e6f30d24c202a5963
357,0,60,198,0,8,0,673,4beaaff8eabcf709e81004bb5d125c1a7dce885e
511,0,65,339,0,9,0,983,e40d3e28e8ac63f840473f15c8b7a640cd314598
382,1,62,163,0,8,0,655,b770079f2c9177daef571f76fec21059bea7dbca
340,0,57,125,0,9,0,565,b089ba98cc9f638d79895535c6ae6aed25651a03
392,1,62,256,0,9,0,776,c6f02fd67a6a51e127003acf9a6ee14299dfa9a0
356,0,62,188,0,8,0,657,970de3e9c0f4e4b0ac56d1710e3b66f4a0cd06a5
376,0,61,226,0,9,0,719,2d6eb6899319276c0071b922b9458caa909040e1
390,0,61,210,0,8,0,716,6df4ffe639e1a773855d5c8e87f14fb459a2e4e7
337,1,59,157,0,8,0,607,7bf7b7350cb16d2bc5084d41469f96c9565bf089
390,1,59,187,0,8,0,685,db6d628c3ee9f39a196026b5bb5ac47cb8551aef
427,1,62,278,0,8,0,825,51bd9da1fdf3d4bb0d4f81234f33003c16db9a51
402,1,59,208,0,8,0,723,c7b7439528a9eaf693664fc5c543b19438870e01
354,0,59,157,0,10,0,625,7d7b3810e7080cceeb58d39a193f06ac4585c8e7
325,0,59,143,0,9,0,573,1d7d1d9b1fb27b23321c7a9e8adac7d6c1122d2a
329,0,59,158,0,9,0,592,b1c1386374aabd085a6d2c9659cc8d50bc0b866a
309,0,58,150,0,8,0,561,540536c05519cce1174b00d1ff25a125b9c7c4a1
394,0,61,216,0,8,0,726,55c059e27078e86cd097707be67faf6280f5321b
356,0,59,167,0,9,0,630,8b8c1cd4c2a40a4a11dce3d072e3e53d8d89a1b1
328,0,58,142,0,9,0,573,f1c9a203b2eda46c2980582d3bdb12b6e66f4aaf
422,0,63,293,0,9,0,835,35e8bc305dd800e44b528f71a581b23c777340e5
342,0,62,149,0,9,0,607,efb092baa6541c4541f944ce1b0c2ed9f72da019
378,1,60,201,0,9,0,694,9b401819c009c85f285c5b4890fb91a6a2a91f7f
523,0,66,370,0,8,0,1031,36676c23186617ff096d534c6faa353829c4e437
385,0,61,182,0,10,0,681,f0782a6e8633988a935097c195899773da2c2ad1
433,0,63,260,0,9,0,822,8caecc9ab466011fd1432c0a7e2dc51ae8797629
480,0,63,303,0,9,0,907,df32eb68271976662ffab503d630362a35ae48ff
417,0,61,239,0,9,0,770,133fccb03f2a9b5caff2ae1dd1537c984949392f
358,0,60,185,0,9,0,650,ed813863f0624c40fe4d4e85b363c07c70cf10cd
305,0,61,166,0,8,0,586,3a2ff5561781807ebbe98706953b88ea8ed6fe6d
345,0,60,181,0,8,0,634,b9e90a70fa3a8b9bf7cd8f26450b667de4250227
359,0,62,175,0,9,0,647,e150ec7d0c83d56f81496084b2e5f119c958ab6f
432,1,68,258,0,9,0,812,5317f5e99af6505048793343d94b0631b63ba029
448,0,64,267,0,10,0,848,6972f18cbd1b71ebaf4a8f077ab79a59ccaccea2
394,0,60,177,0,8,0,679,e942f3ce0fee5033d2d4b4e8c5b9f1d912a1d370
516,1,66,363,0,9,0,1012,6540e9eeaae0e4b9a28e51680466d10c6ba3a3a1
396,1,63,191,0,9,0,700,3cf6f1f54fb3a31fb7157ab54919455feda41466
350,1,59,176,0,8,0,640,8f52173b2cdf47b7ef5ceda831ff44bf481d2090
416,1,59,150,0,8,0,672,5660ff1cc1038f14aa5f577a5117e1561c21d50a
335,0,61,159,0,8,0,601,5317a582cf1a50f7be077e333eac3694d76a8d76
300,0,60,98,0,9,0,500,aaf6db459b34dc2182fe1d84596733a9b9e97ec4
380,0,67,246,0,9,0,759,f1b76081281ca088a95401cf074ab8ccce6005fa
387,0,63,164,0,9,0,664,4ab162a5599b900173a3b4ced218c46971ba6507
298,1,62,97,0,9,0,499,cf34507b870124f99a68f13128274af3d708b50b
343,0,60,165,0,9,0,617,b612affba305fd34662fc4afae5663c764915c12
298,0,57,97,0,9,0,500,433ce7f85c3fb81b2ac9becb3cb5a94c798a148d
403,0,65,300,0,9,0,823,3a6a1e42f11bfee780eda6661865e59d2e747b59
385,0,62,222,0,9,0,724,67bb2c46b2b3882ba1ceadcbf94fab7d44b39ef6
286,0,58,102,0,9,0,488,9c037ba85f5af0f9e41c82a6e95f0013ab1d46c9
284,0,60,122,0,8,0,516,8ea5b46d30cf7e314eaf7b78ef7f754cb868335a
288,0,58,122,0,9,0,509,0b7d08efb985781bddadc8e528fef9bd4cadb863
337,0,62,199,0,10,0,643,2067644a8ce31731bd2b811f6372cd404f42bd48
363,0,62,183,0,9,0,657,54f0156e8cbf1a58243d3a2b35f61311e1a034a4
299,0,59,117,0,9,0,521,d541f65d66706c63a5eb60c13319238297e53971
454,0,71,354,0,9,0,941,8b5e0b213e9dafa88f206155fd60df23d0bc803a
475,1,64,325,0,9,0,921,78954ca3a2a3b4fdb731bd43b7cbab2d3a619871
415,0,65,315,0,9,0,852,9caa1ae96aa6ff7dcb5058d2ff0b132abcb205f7
445,1,68,224,0,8,0,802,32c917964efb7c617597a409e02deef9952763f8
366,0,61,180,0,9,0,656,e3cf812c9e7db2bedd1063421d4b3bb1d46484be
449,1,64,307,0,10,0,881,93e7a130fc9594e41ccfc996b5eca7626ae5356a
374,0,61,155,0,9,0,637,f9a4a80f499a30b7240328b46fdb9bf76d173fe9
404,1,62,244,0,9,0,773,4a3db2550441423f84c964a0d519426cf44020dc
363,1,61,184,0,9,0,659,e8357d0f858f2cd90fb1671fcfa02620d246e7c1
318,0,58,112,0,9,0,530,76c31d425e797ddf5daedd29d893d3fc9c7cfc19
355,0,61,178,0,8,0,642,210277860645b15bf79815a47fe35f778c83ebc7
376,1,64,239,0,9,0,740,71d0e7e0ea97903c0fe631bc97ff49d60a418d86
419,1,64,282,0,9,0,825,269233913800a51bdc0ef3eba6de1da13107b8fc
360,0,62,176,0,11,0,650,832a298005a8f7ccbdf1ff974a6928934f4c0ee9
384,1,62,192,0,9,0,691,0b7aa26164dcdd80a90ad2750c67d48be7c291fc
361,1,69,186,0,9,0,673,8c6e92c3bc59052f16d8ba6f24040b66d28c03b2
404,0,63,178,0,9,0,696,67133d2f4882da652fd3e78ba15220bce2488d05
300,1,60,124,0,9,0,529,ba52cd06c87383964a44451f10310f0ea015277e
334,0,61,124,0,10,0,562,7f772355f403a1be9592e60f606d457d117fccc5
477,0,66,271,0,8,0,879,39603a7e315f36b51cdd9d0cf20d6d43f66be606
436,0,61,164,0,9,0,708,d0566daeaf656353e1ec759c7b9c876c9ce9f801
390,1,62,176,0,9,0,679,88c23075355e22471cb9b35cafd3ba65f8870dba
324,0,61,133,0,9,0,560,efbe17396248082bb9a9b1f30c6b2774c22422df
485,1,71,396,0,9,0,1026,dc8584696a3f97fc1fda90b4c50fb3f8f7dda0cf
529,1,68,428,0,9,0,1094,14fb0ac649062d250659a153aa576870e151cb4b
417,0,64,304,0,9,0,839,a2403227c7b164e546e53bf329c70caaadef2c14
354,0,62,178,0,9,0,646,32d0a79f7871052429f38c65ee0b341c7fbbe3e5
347,1,62,194,0,10,0,665,6a13193d8f3110216a8ed3982d1109b84d0ac65c
362,0,62,196,0,9,0,672,08c7363647f9096cd40bedf8427f2de05cfa1276
374,0,62,189,0,9,0,675,605303d9c675d2b4dd1bc65f2f3e7f1884909500
375,0,64,197,0,10,0,690,38a06e86cf487f9483729920ed59c7aa182ab22c
318,0,95,118,0,9,0,582,aa19fd612b39b0270434f4cd049769680dfc74bc
447,0,64,225,0,9,0,792,bb2011d992cebbfaa94d099c043c55f2342690cb
